label,stage,variant,H,W,K,seed,rep,exit_status,min_pct_enabled,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-misses,instructions,cpu-cycles,context-switches,page-faults,L1D_MPKI,L1D_miss_rate,branch_MPKI,branch_rate,branch_miss_rate,IPC,CPI
tile_1024,tile,1024,64,64,3,1234,7,0,59,693912,16983,546566,17253,3106891,2604181,1,144,5.46624,0.0244743,5.55314,0.175921,0.0315662,1.19304,0.838195
tile_1024,tile,1024,64,64,3,1234,8,0,48,855976,19460,674471,21279,3831720,2960410,1,141,5.07866,0.0227343,5.55338,0.176023,0.0315492,1.29432,0.772606
tile_1024,tile,1024,64,64,3,1234,9,0,58,705359,15923,555921,17398,3157342,2510004,1,142,5.04317,0.0225743,5.51033,0.176072,0.0312958,1.2579,0.794974
tile_1024,tile,1024,64,64,3,1234,10,0,86,710574,17493,546109,18278,3090012,2761517,2,142,5.66114,0.0246181,5.91519,0.176734,0.0334695,1.11895,0.893691
tile_1024,tile,1024,64,64,3,1234,11,0,58,704932,16597,555551,17298,3154791,2624587,1,143,5.26089,0.0235441,5.48309,0.176098,0.0311367,1.20201,0.831937
tile_1024,tile,1024,64,64,3,1234,12,0,59,708090,15818,555855,17471,3171275,2496587,1,141,4.9879,0.022339,5.50914,0.175278,0.0314309,1.27024,0.78725
tile_1024,tile,1024,64,64,3,1234,13,0,56,732206,17527,576771,17982,3276422,2601618,1,144,5.34943,0.0239373,5.4883,0.176037,0.031177,1.25938,0.794042
tile_1024,tile,1024,64,64,3,1234,14,0,59,702212,14781,552713,17431,3142279,2638177,1,144,4.70391,0.0210492,5.54725,0.175896,0.0315372,1.19108,0.839574
tile_1024,tile,1024,64,64,3,1234,15,0,100,647603,15699,495077,16194,2807331,2362144,1,142,5.59214,0.0242417,5.76847,0.176351,0.0327101,1.18847,0.84142
tile_1024,tile,1024,64,64,3,1234,16,0,58,704459,15039,554625,17433,3154842,2379961,1,141,4.76696,0.0213483,5.52579,0.175801,0.031432,1.32559,0.754384
tile_1024,tile,1024,64,64,3,1234,17,0,48,856798,17116,674487,19744,3835625,2711447,1,143,4.46238,0.0199767,5.14753,0.175848,0.0292726,1.4146,0.706911
tile_1024,tile,1024,64,64,3,1234,18,0,56,732525,14490,577232,15137,3277905,2369926,1,141,4.42051,0.0197809,4.61789,0.176098,0.0262234,1.38313,0.723
tile_1024,tile,1024,64,64,3,1234,19,0,55,745431,15306,586857,14687,3339138,2522278,1,139,4.58382,0.0205331,4.39844,0.175751,0.0250265,1.32386,0.755368
tile_1024,tile,1024,64,64,3,1234,20,0,83,708912,15381,542580,13393,3079476,2515927,2,144,4.99468,0.0216966,4.34912,0.176192,0.0246839,1.22399,0.816998
tile_1024,tile,1024,128,128,3,1234,1,0,100,976028,14503,786106,20457,4571131,2901572,1,179,3.17274,0.0148592,4.47526,0.171972,0.0260232,1.5754,0.63476
tile_1024,tile,1024,128,128,3,1234,2,0,65,1126473,13210,937808,22096,5503072,2869614,1,178,2.40048,0.0117269,4.01521,0.170415,0.0235613,1.9177,0.521457
tile_1024,tile,1024,128,128,3,1234,3,0,65,1123365,13387,935395,23774,5483506,2953340,1,178,2.44132,0.0119169,4.33555,0.170583,0.025416,1.85671,0.538586
tile_1024,tile,1024,128,128,3,1234,4,0,64,1140985,13639,949506,22415,5571921,2941810,1,176,2.44781,0.0119537,4.02285,0.170409,0.023607,1.89405,0.527971
tile_1024,tile,1024,128,128,3,1234,5,0,100,975058,15112,785247,22038,4569599,2952820,1,180,3.30707,0.0154986,4.82274,0.171842,0.0280651,1.54754,0.646188
tile_1024,tile,1024,128,128,3,1234,6,0,63,1168057,13536,972109,23175,5702433,2974996,2,180,2.37372,0.0115885,4.06405,0.170473,0.0238399,1.91679,0.521706
tile_1024,tile,1024,128,128,3,1234,7,0,65,1121249,13899,933566,23231,5472515,2921363,1,179,2.53978,0.012396,4.24503,0.170592,0.0248842,1.87327,0.533825
tile_1024,tile,1024,128,128,3,1234,8,0,63,1157383,14144,963759,26466,5649999,3341524,1,179,2.50336,0.0122207,4.68425,0.170577,0.0274612,1.69084,0.59142
tile_1024,tile,1024,128,128,3,1234,9,0,65,1114213,13000,927660,24434,5443381,2954051,1,177,2.38822,0.0116674,4.48875,0.17042,0.0263394,1.84268,0.542687
tile_1024,tile,1024,128,128,3,1234,10,0,86,1037246,15137,842278,22440,4907999,3054751,2,177,3.08415,0.0145935,4.57213,0.171613,0.026642,1.60668,0.622403
tile_1024,tile,1024,128,128,3,1234,11,0,95,996550,15114,805533,22896,4686196,3082332,2,179,3.22522,0.0151663,4.88584,0.171895,0.0284234,1.52034,0.657747
tile_1024,tile,1024,128,128,3,1234,12,0,67,1091293,13672,908616,25168,5329483,3025805,1,175,2.56535,0.0125283,4.72241,0.170489,0.0276993,1.76134,0.567748
tile_1024,tile,1024,128,128,3,1234,13,0,92,1006708,14749,815872,20345,4749819,2884321,2,175,3.10517,0.0146507,4.28332,0.171769,0.0249365,1.64677,0.607249
tile_1024,tile,1024,128,128,3,1234,14,0,65,1118548,13311,931474,22080,5462954,2962811,1,177,2.43659,0.0119002,4.04177,0.170507,0.0237044,1.84384,0.542346
tile_1024,tile,1024,128,128,3,1234,15,0,63,1152946,13447,959786,25055,5628655,3107124,1,175,2.38903,0.0116632,4.45133,0.170518,0.0261048,1.81153,0.552019
tile_1024,tile,1024,128,128,3,1234,16,0,100,973399,14516,783510,21563,4565070,2860398,1,177,3.1798,0.0149127,4.72348,0.171632,0.027521,1.59596,0.626584
tile_1024,tile,1024,128,128,3,1234,17,0,65,1123688,13074,935685,22702,5486908,2911383,1,178,2.38276,0.0116349,4.13749,0.17053,0.0242624,1.88464,0.530605
tile_1024,tile,1024,128,128,3,1234,18,0,100,970021,14493,781896,22482,4549543,2882896,1,176,3.18559,0.0149409,4.9416,0.171863,0.0287532,1.57812,0.633667
tile_1024,tile,1024,128,128,3,1234,19,0,66,1103183,13581,918382,24830,5386854,2993283,1,178,2.52114,0.0123107,4.60937,0.170486,0.0270367,1.79965,0.555664
tile_1024,tile,1024,128,128,3,1234,20,0,65,1118516,13329,930188,24589,5461663,2958170,1,177,2.44047,0.0119167,4.50211,0.170312,0.0264344,1.8463,0.541624
tile_1024,tile,1024,256,256,3,1234,1,0,81,2491054,14656,2162997,50298,12973282,5498883,1,327,1.12971,0.00588345,3.87705,0.166727,0.0232538,2.35926,0.423862
tile_1024,tile,1024,256,256,3,1234,2,0,100,2277961,19476,1943182,48381,11597936,5569968,1,326,1.67926,0.00854975,4.17152,0.167546,0.0248978,2.08223,0.480255
tile_1024,tile,1024,256,256,3,1234,3,0,81,2486647,16051,2159863,51771,12956548,5518179,1,323,1.23883,0.00645488,3.99574,0.1667,0.0239696,2.34798,0.425899
tile_1024,tile,1024,256,256,3,1234,4,0,81,2492253,14936,2164440,51158,12983541,5412687,1,325,1.15038,0.00599297,3.94022,0.166706,0.0236357,2.39872,0.416888
tile_1024,tile,1024,256,256,3,1234,5,0,81,2488760,15503,2160608,50555,12962736,5384846,1,329,1.19597,0.00622921,3.90003,0.166678,0.0233985,2.40726,0.41541
tile_1024,tile,1024,256,256,3,1234,6,0,81,2518439,15946,2185739,51085,13112798,5501515,1,328,1.21606,0.0063317,3.89581,0.166687,0.023372,2.38349,0.419553
tile_1024,tile,1024,256,256,3,1234,7,0,80,2519301,14482,2187958,52259,13130316,5535691,1,326,1.10294,0.00574842,3.98003,0.166634,0.0238848,2.37194,0.421596
tile_1024,tile,1024,256,256,3,1234,8,0,81,2500824,14812,2171840,50312,13027302,5540133,1,327,1.137,0.00592285,3.86204,0.166714,0.0231656,2.35144,0.425271
tile_1024,tile,1024,256,256,3,1234,9,0,87,2433169,17494,2097179,49173,12552373,5475187,2,327,1.39368,0.0071898,3.91743,0.167074,0.0234472,2.29259,0.436187
tile_1024,tile,1024,256,256,3,1234,10,0,87,2431456,16516,2096673,49563,12548076,5706220,2,326,1.31622,0.00679264,3.94985,0.167091,0.0236389,2.19902,0.454749
tile_1024,tile,1024,256,256,3,1234,11,0,81,2496452,15043,2168089,51423,13008664,5448431,1,325,1.15638,0.00602575,3.95298,0.166665,0.0237181,2.3876,0.418831
tile_1024,tile,1024,256,256,3,1234,12,0,94,2347909,17963,2009485,48210,12009908,5505392,2,324,1.49568,0.00765064,4.01419,0.167319,0.0239912,2.18148,0.458404
tile_1024,tile,1024,256,256,3,1234,13,0,80,2525412,14674,2193311,51080,13157163,5510678,1,326,1.11529,0.00581054,3.8823,0.166701,0.023289,2.38758,0.418835
tile_1024,tile,1024,256,256,3,1234,14,0,81,2502483,15874,2173086,50563,13037748,5379900,1,326,1.21754,0.0063433,3.8782,0.166676,0.0232678,2.42342,0.41264
tile_1024,tile,1024,256,256,3,1234,15,0,78,2577390,16012,2238655,50221,13431626,5514953,1,325,1.19211,0.00621249,3.73901,0.16667,0.0224336,2.43549,0.410595
tile_1024,tile,1024,256,256,3,1234,16,0,77,2612843,17969,2268896,54344,13611727,5921282,1,327,1.32011,0.00687718,3.99244,0.166687,0.0239517,2.29878,0.435013
tile_1024,tile,1024,256,256,3,1234,17,0,81,2492431,15346,2164348,49994,12984326,5364535,1,327,1.18189,0.00615704,3.85033,0.166689,0.0230989,2.4204,0.413155
tile_1024,tile,1024,256,256,3,1234,18,0,79,2558509,15549,2221927,51735,13330448,5660546,1,327,1.16643,0.00607737,3.88096,0.166681,0.0232838,2.35498,0.424633
tile_1024,tile,1024,256,256,3,1234,19,0,81,2495474,15495,2167268,51859,12998640,5549838,1,327,1.19205,0.00620924,3.98957,0.16673,0.0239283,2.34217,0.426955
tile_1024,tile,1024,256,256,3,1234,20,0,81,2484351,15583,2156612,50680,12940992,5543412,1,326,1.20416,0.00627246,3.91624,0.16665,0.0234998,2.33448,0.428361
tile_1024,tile,1024,512,512,3,1234,1,0,97,7542908,34055,6635995,147813,40110038,15386910,2,901,0.849039,0.00451484,3.68519,0.165445,0.0222744,2.60676,0.383617
tile_1024,tile,1024,512,512,3,1234,2,0,93,7723215,30547,6827077,152314,41309321,15483684,1,903,0.73947,0.00395522,3.68716,0.165267,0.0223103,2.66793,0.374823
tile_1024,tile,1024,512,512,3,1234,3,0,100,7439653,31033,6538607,147659,39497001,15282681,1,904,0.785705,0.0041713,3.73849,0.165547,0.0225826,2.58443,0.386933
tile_1024,tile,1024,512,512,3,1234,4,0,100,7437606,34033,6537193,147065,39490071,15166212,1,903,0.861812,0.0045758,3.7241,0.16554,0.0224967,2.60382,0.384051
tile_1024,tile,1024,512,512,3,1234,5,0,93,7691517,29266,6800545,151781,41151988,14894884,1,903,0.711169,0.00380497,3.6883,0.165254,0.0223189,2.76283,0.361948
tile_1024,tile,1024,512,512,3,1234,6,0,94,7636479,28997,6751773,151067,40858885,14900475,1,904,0.709687,0.00379717,3.69729,0.165246,0.0223744,2.74212,0.364681
tile_1024,tile,1024,512,512,3,1234,7,0,92,7771916,31836,6870179,154417,41577152,15804121,1,902,0.765709,0.00409629,3.71399,0.165239,0.0224764,2.63078,0.380116
tile_1024,tile,1024,512,512,3,1234,8,0,98,7498518,34736,6595455,150256,39849743,15690555,2,901,0.871674,0.00463238,3.77056,0.165508,0.0227817,2.53973,0.393743
tile_1024,tile,1024,512,512,3,1234,9,0,100,7432204,33535,6533238,148451,39466115,15073578,1,901,0.849716,0.00451212,3.76148,0.16554,0.0227224,2.61823,0.381937
tile_1024,tile,1024,512,512,3,1234,10,0,100,7431535,32025,6532767,149119,39458138,14909077,0,902,0.81162,0.00430934,3.77917,0.165562,0.0228263,2.64658,0.377845
tile_1024,tile,1024,512,512,3,1234,11,0,93,7728179,32297,6831938,153025,41345417,15071948,1,905,0.781151,0.00417912,3.70114,0.165241,0.0223985,2.7432,0.364537
tile_1024,tile,1024,512,512,3,1234,12,0,95,7573220,29414,6694971,149876,40517541,14944389,1,903,0.725957,0.00388395,3.69904,0.165236,0.0223864,2.71122,0.368838
tile_1024,tile,1024,512,512,3,1234,13,0,97,7582343,34907,6676942,151614,40355883,15534126,2,903,0.864979,0.00460372,3.75692,0.165452,0.0227071,2.59789,0.384928
tile_1024,tile,1024,512,512,3,1234,14,0,93,7725410,31944,6829400,155052,41319416,15428580,1,904,0.773099,0.00413493,3.75252,0.165283,0.0227036,2.67811,0.373398
tile_1024,tile,1024,512,512,3,1234,15,0,92,7782864,30463,6880029,154078,41629356,15565344,1,904,0.731767,0.00391411,3.70119,0.165269,0.022395,2.67449,0.373903
tile_1024,tile,1024,512,512,3,1234,16,0,93,7731677,29144,6834890,153560,41361139,15248258,1,901,0.704623,0.00376943,3.71266,0.165249,0.0224671,2.71252,0.368661
tile_1024,tile,1024,512,512,3,1234,17,0,92,7791466,30358,6888216,155007,41681505,15507835,1,903,0.728333,0.00389631,3.71884,0.165258,0.0225032,2.68777,0.372056
tile_1024,tile,1024,512,512,3,1234,18,0,92,7761193,29745,6861842,154084,41521623,15308068,1,903,0.716374,0.00383253,3.71093,0.165259,0.0224552,2.7124,0.368677
tile_1024,tile,1024,512,512,3,1234,19,0,92,7767894,31921,6866877,155143,41554909,15782748,1,906,0.768164,0.00410935,3.73345,0.165248,0.0225929,2.63293,0.379805
tile_1024,tile,1024,512,512,3,1234,20,0,92,7749130,29646,6850132,154741,41449655,15539544,2,905,0.715229,0.00382572,3.73323,0.165264,0.0225895,2.66737,0.374902
tile_1024,tile,1024,1024,1024,3,1234,1,0,99,28312102,81320,25130185,553108,152390908,58138141,3,3208,0.533628,0.00287227,3.62953,0.164906,0.0220097,2.62119,0.381507
tile_1024,tile,1024,1024,1024,3,1234,2,0,97,28603484,68605,25421624,558636,154188372,59457381,2,3208,0.444943,0.00239848,3.62307,0.164874,0.0219748,2.59326,0.385615
tile_1024,tile,1024,1024,1024,3,1234,3,0,97,28645468,79703,25451982,561492,154372794,57669982,3,3211,0.516302,0.00278239,3.63725,0.164873,0.0220608,2.67683,0.373576
tile_1024,tile,1024,1024,1024,3,1234,4,0,96,28777006,77496,25585595,560517,155158762,57087278,1,3210,0.499463,0.00269298,3.61254,0.164899,0.0219075,2.71792,0.367928
tile_1024,tile,1024,1024,1024,3,1234,5,0,99,28192880,83009,25022261,551877,151717467,58214779,2,3210,0.547129,0.00294432,3.63753,0.164927,0.0220554,2.60617,0.383705
tile_1024,tile,1024,1024,1024,3,1234,6,0,100,28080910,81329,24919493,548624,151088325,57595421,1,3210,0.538288,0.00289624,3.63115,0.164933,0.0220159,2.62327,0.381204
tile_1024,tile,1024,1024,1024,3,1234,7,0,97,28704488,79660,25511296,560958,154752916,58181825,1,3209,0.514756,0.00277518,3.62486,0.164852,0.0219886,2.65982,0.375966
tile_1024,tile,1024,1024,1024,3,1234,8,0,97,28608060,75699,25426686,557465,154239634,57037322,1,3209,0.490788,0.00264607,3.61428,0.164852,0.0219244,2.70419,0.369797
tile_1024,tile,1024,1024,1024,3,1234,9,0,100,28079708,78618,24918770,549168,151082916,57515693,1,3208,0.520363,0.00279982,3.63488,0.164934,0.0220383,2.62681,0.38069
tile_1024,tile,1024,1024,1024,3,1234,10,0,100,28085937,77272,24922862,546716,151107724,56297571,0,3211,0.51137,0.00275127,3.61805,0.164934,0.0219363,2.68409,0.372566
tile_1024,tile,1024,1024,1024,3,1234,11,0,97,28658992,71852,25472906,558869,154518124,57117752,1,3206,0.465007,0.00250714,3.61685,0.164854,0.0219397,2.70526,0.369651
tile_1024,tile,1024,1024,1024,3,1234,12,0,97,28610059,80987,25429166,560672,154255366,58320251,1,3209,0.525019,0.00283072,3.6347,0.164851,0.0220484,2.64497,0.378076
tile_1024,tile,1024,1024,1024,3,1234,13,0,97,28600224,77727,25420141,558631,154196817,58486127,2,3209,0.504077,0.00271771,3.62284,0.164855,0.0219759,2.63647,0.379295
tile_1024,tile,1024,1024,1024,3,1234,14,0,97,28648065,81578,25460850,559679,154451297,57745885,1,3208,0.528179,0.00284759,3.62366,0.164847,0.0219819,2.67467,0.373878
tile_1024,tile,1024,1024,1024,3,1234,15,0,96,28720057,75025,25526697,559539,154842879,57393194,1,3210,0.484523,0.00261229,3.61359,0.164855,0.0219198,2.69793,0.370654
tile_1024,tile,1024,1024,1024,3,1234,16,0,97,28670978,73748,25483099,558830,154581234,56829539,1,3209,0.477082,0.00257222,3.61512,0.164852,0.0219294,2.72009,0.367635
tile_1024,tile,1024,1024,1024,3,1234,17,0,97,28614607,82904,25430742,558592,154265418,58235458,1,3210,0.537411,0.00289726,3.62098,0.164851,0.0219652,2.64899,0.377502
tile_1024,tile,1024,1024,1024,3,1234,18,0,97,28597995,80100,25417242,558286,154180649,56987205,1,3211,0.51952,0.0028009,3.62099,0.164854,0.0219649,2.70553,0.369613
tile_1024,tile,1024,1024,1024,3,1234,19,0,97,28663601,76273,25475711,558420,154538215,58102208,2,3210,0.493554,0.00266097,3.61348,0.164851,0.0219197,2.65976,0.375973
tile_1024,tile,1024,1024,1024,3,1234,20,0,100,28083117,75960,24921549,550002,151097085,60373846,2,3210,0.502723,0.00270483,3.64006,0.164937,0.0220693,2.50269,0.39957
tile_1024,tile,1024,2048,2048,3,1234,1,0,98,111649554,224648,99366156,2167892,603159988,216369848,1,12430,0.372452,0.00201208,3.59422,0.164743,0.0218172,2.78763,0.358727
tile_1024,tile,1024,2048,2048,3,1234,2,0,99,111477266,224031,99217264,2164189,602250703,217781389,1,12427,0.37199,0.00200966,3.5935,0.164744,0.0218126,2.76539,0.361613
tile_1024,tile,1024,2048,2048,3,1234,3,0,99,111390567,232511,99125272,2164061,601704099,220080110,3,12430,0.386421,0.00208735,3.59655,0.164741,0.0218316,2.73402,0.365761
tile_1024,tile,1024,2048,2048,3,1234,4,0,98,111553050,235035,99277988,2165872,602630803,216958628,1,12431,0.390015,0.00210693,3.59403,0.164741,0.0218162,2.77763,0.360019
tile_1024,tile,1024,2048,2048,3,1234,5,0,99,111257057,228467,99014044,2162942,601026661,220159340,2,12427,0.380128,0.00205351,3.59875,0.164742,0.0218448,2.72996,0.366305
tile_1024,tile,1024,2048,2048,3,1234,6,0,98,111555278,229096,99281143,2165460,602647121,216504820,1,12428,0.380149,0.00205365,3.59325,0.164742,0.0218114,2.78353,0.359256
tile_1024,tile,1024,2048,2048,3,1234,7,0,99,111195293,226264,98957300,2159334,600682635,219937032,2,12432,0.376678,0.00203483,3.5948,0.164741,0.0218209,2.73116,0.366145
tile_1024,tile,1024,2048,2048,3,1234,8,0,99,111492173,230268,99222979,2166574,602293198,220554648,2,12430,0.382319,0.00206533,3.59721,0.164742,0.0218354,2.73081,0.366191
tile_1024,tile,1024,2048,2048,3,1234,9,0,100,110642447,233965,98430776,2152584,597407522,217061784,1,12429,0.391634,0.0021146,3.60321,0.164763,0.021869,2.75225,0.36334
tile_1024,tile,1024,2048,2048,3,1234,10,0,99,111168345,231729,98937990,2158532,600562693,214667828,1,12431,0.385853,0.00208449,3.59418,0.164742,0.021817,2.79764,0.357444
tile_1024,tile,1024,2048,2048,3,1234,11,0,99,111187206,238685,98953048,2161174,600651701,218652404,2,12426,0.397377,0.00214669,3.59805,0.164743,0.0218404,2.74706,0.364025
tile_1024,tile,1024,2048,2048,3,1234,12,0,99,111274529,233287,99024246,2159412,601104300,218060528,3,12431,0.388097,0.0020965,3.59241,0.164737,0.0218069,2.75659,0.362767
tile_1024,tile,1024,2048,2048,3,1234,13,0,99,111526383,230602,99255630,2168168,602487404,215890906,1,12431,0.38275,0.00206769,3.59869,0.164743,0.0218443,2.7907,0.358333
tile_1024,tile,1024,2048,2048,3,1234,14,0,98,111538642,227766,99267116,2168761,602557502,220871908,1,12430,0.377999,0.00204204,3.59926,0.164743,0.0218477,2.72809,0.366557
tile_1024,tile,1024,2048,2048,3,1234,15,0,99,111248145,227761,99004942,2162362,600970461,219160412,2,12429,0.378989,0.00204732,3.59812,0.164742,0.021841,2.74215,0.364678
tile_1024,tile,1024,2048,2048,3,1234,16,0,100,110643920,229784,98431338,2147449,597412909,214419044,1,12429,0.384632,0.00207679,3.59458,0.164763,0.0218167,2.78619,0.358913
tile_1024,tile,1024,2048,2048,3,1234,17,0,99,111231023,238627,98993047,2161016,600895055,217303950,3,12428,0.397119,0.00214533,3.59633,0.164743,0.02183,2.76523,0.361634
tile_1024,tile,1024,2048,2048,3,1234,18,0,99,111172565,231964,98945799,2157500,600603590,216083122,1,12429,0.386218,0.00208652,3.59222,0.164744,0.0218049,2.7795,0.359777
tile_1024,tile,1024,2048,2048,3,1234,19,0,98,111566711,227726,99295021,2167153,602726686,217683201,2,12429,0.377826,0.00204116,3.59558,0.164743,0.0218254,2.76882,0.361164
tile_1024,tile,1024,2048,2048,3,1234,20,0,99,111187698,223320,98957268,2160344,600675820,219236384,2,12429,0.371781,0.0020085,3.59652,0.164743,0.0218311,2.73985,0.364983
tile_1024,tile,1024,4096,4096,3,1234,1,0,99,442087124,930251,393544634,8552836,2389403846,891543413,4,49301,0.389323,0.00210423,3.57949,0.164704,0.0217328,2.68008,0.373124
tile_1024,tile,1024,4096,4096,3,1234,2,0,99,441825175,950993,393324231,8551545,2388019608,890744784,3,49300,0.398235,0.00215242,3.58102,0.164707,0.0217417,2.68092,0.373006
tile_1024,tile,1024,4096,4096,3,1234,3,0,99,442059200,921540,393535830,8559102,2389300657,882316974,1,49302,0.385694,0.00208465,3.58226,0.164708,0.0217492,2.70798,0.369278
tile_1024,tile,1024,4096,4096,3,1234,4,0,99,441644664,888771,393165798,8546280,2387058570,888513905,3,49301,0.372329,0.00201241,3.58026,0.164707,0.0217371,2.68657,0.372221
tile_1024,tile,1024,4096,4096,3,1234,5,0,99,441806900,937953,393306441,8552476,2387902977,883384331,3,49301,0.392794,0.00212299,3.58158,0.164708,0.0217451,2.70313,0.369941
tile_1024,tile,1024,4096,4096,3,1234,6,0,100,441161834,1052008,392696138,8539104,2384130275,888885335,1,49303,0.441254,0.00238463,3.58164,0.164713,0.0217448,2.68216,0.372834
tile_1024,tile,1024,4096,4096,3,1234,7,0,99,441988643,902783,393470331,8554859,2388915046,897543697,5,49301,0.377905,0.00204255,3.58106,0.164707,0.0217421,2.66161,0.375712
tile_1024,tile,1024,4096,4096,3,1234,8,0,99,441699318,913052,393211470,8557891,2387343594,888489267,1,49303,0.382455,0.00206713,3.58469,0.164707,0.0217641,2.68697,0.372166
tile_1024,tile,1024,4096,4096,3,1234,9,0,99,441685333,920178,393195025,8547673,2387258457,889797776,3,49300,0.385454,0.00208333,3.58054,0.164706,0.021739,2.68292,0.372728
tile_1024,tile,1024,4096,4096,3,1234,10,0,99,441694609,913089,393207139,8551298,2387305360,883400715,1,49302,0.382477,0.00206724,3.58199,0.164708,0.0217476,2.7024,0.370041
tile_1024,tile,1024,4096,4096,3,1234,11,0,99,441719894,950011,393228544,8553624,2387438626,894392659,2,49302,0.397921,0.00215071,3.58276,0.164707,0.0217523,2.66934,0.374624
tile_1024,tile,1024,4096,4096,3,1234,12,0,99,441705440,949768,393216607,8547461,2387369019,890405454,4,49303,0.39783,0.00215023,3.58028,0.164707,0.0217373,2.68122,0.372965
