label,stage,variant,H,W,K,seed,rep,exit_status,min_pct_enabled,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-misses,instructions,cpu-cycles,context-switches,page-faults
tile_512,tile,512,16384,16384,3,1234,15,0,100,7058602140,15850302,6283637915,136582574,38156830466,14116290374,26,786628
tile_512,tile,512,16384,16384,3,1234,16,0,99,7059284313,16355210,6284261758,136522682,38160587464,14138064592,29,786629
tile_512,tile,512,16384,16384,3,1234,17,0,99,7059447800,15670098,6284434693,136548412,38161812332,14112821100,26,786629
tile_512,tile,512,16384,16384,3,1234,18,0,99,7059469919,16226626,6284452651,136521253,38161744481,14086492709,24,786630
tile_512,tile,512,16384,16384,3,1234,19,0,99,7059324597,16437231,6284330590,136500602,38161067357,14087446131,28,786631
tile_512,tile,512,16384,16384,3,1234,20,0,99,7059293504,16004709,6284292712,136525459,38160833113,14231530861,22,786629
tile_1024,tile,1024,64,64,3,1234,1,0,64,636401,15290,501209,15585,2850537,2289994,1,141
tile_1024,tile,1024,64,64,3,1234,2,0,100,646274,14515,494018,16115,2799614,2542485,1,140
tile_1024,tile,1024,64,64,3,1234,3,0,59,689523,16833,543026,16865,3087147,2556274,1,142
tile_1024,tile,1024,64,64,3,1234,4,0,57,721351,15174,568190,16903,3228704,2399305,1,140
tile_1024,tile,1024,64,64,3,1234,5,0,55,747166,16643,588089,18489,3343984,2662130,2,143
tile_1024,tile,1024,64,64,3,1234,6,0,57,719890,16470,566740,17805,3220297,2569398,1,142
tile_1024,tile,1024,64,64,3,1234,7,0,59,693912,16983,546566,17253,3106891,2604181,1,144
tile_1024,tile,1024,64,64,3,1234,8,0,48,855976,19460,674471,21279,3831720,2960410,1,141
tile_1024,tile,1024,64,64,3,1234,9,0,58,705359,15923,555921,17398,3157342,2510004,1,142
tile_1024,tile,1024,64,64,3,1234,10,0,86,710574,17493,546109,18278,3090012,2761517,2,142
tile_1024,tile,1024,64,64,3,1234,11,0,58,704932,16597,555551,17298,3154791,2624587,1,143
tile_1024,tile,1024,64,64,3,1234,12,0,59,708090,15818,555855,17471,3171275,2496587,1,141
tile_1024,tile,1024,64,64,3,1234,13,0,56,732206,17527,576771,17982,3276422,2601618,1,144
tile_1024,tile,1024,64,64,3,1234,14,0,59,702212,14781,552713,17431,3142279,2638177,1,144
tile_1024,tile,1024,64,64,3,1234,15,0,100,647603,15699,495077,16194,2807331,2362144,1,142
tile_1024,tile,1024,64,64,3,1234,16,0,58,704459,15039,554625,17433,3154842,2379961,1,141
tile_1024,tile,1024,64,64,3,1234,17,0,48,856798,17116,674487,19744,3835625,2711447,1,143
tile_1024,tile,1024,64,64,3,1234,18,0,56,732525,14490,577232,15137,3277905,2369926,1,141
tile_1024,tile,1024,64,64,3,1234,19,0,55,745431,15306,586857,14687,3339138,2522278,1,139
tile_1024,tile,1024,64,64,3,1234,20,0,83,708912,15381,542580,13393,3079476,2515927,2,144
tile_1024,tile,1024,128,128,3,1234,1,0,100,976028,14503,786106,20457,4571131,2901572,1,179
tile_1024,tile,1024,128,128,3,1234,2,0,65,1126473,13210,937808,22096,5503072,2869614,1,178
tile_1024,tile,1024,128,128,3,1234,3,0,65,1123365,13387,935395,23774,5483506,2953340,1,178
tile_1024,tile,1024,128,128,3,1234,4,0,64,1140985,13639,949506,22415,5571921,2941810,1,176
tile_1024,tile,1024,128,128,3,1234,5,0,100,975058,15112,785247,22038,4569599,2952820,1,180
tile_1024,tile,1024,128,128,3,1234,6,0,63,1168057,13536,972109,23175,5702433,2974996,2,180
tile_1024,tile,1024,128,128,3,1234,7,0,65,1121249,13899,933566,23231,5472515,2921363,1,179
tile_1024,tile,1024,128,128,3,1234,8,0,63,1157383,14144,963759,26466,5649999,3341524,1,179
tile_1024,tile,1024,128,128,3,1234,9,0,65,1114213,13000,927660,24434,5443381,2954051,1,177
tile_1024,tile,1024,128,128,3,1234,10,0,86,1037246,15137,842278,22440,4907999,3054751,2,177
tile_1024,tile,1024,128,128,3,1234,11,0,95,996550,15114,805533,22896,4686196,3082332,2,179
tile_1024,tile,1024,128,128,3,1234,12,0,67,1091293,13672,908616,25168,5329483,3025805,1,175
tile_1024,tile,1024,128,128,3,1234,13,0,92,1006708,14749,815872,20345,4749819,2884321,2,175
tile_1024,tile,1024,128,128,3,1234,14,0,65,1118548,13311,931474,22080,5462954,2962811,1,177
tile_1024,tile,1024,128,128,3,1234,15,0,63,1152946,13447,959786,25055,5628655,3107124,1,175
tile_1024,tile,1024,128,128,3,1234,16,0,100,973399,14516,783510,21563,4565070,2860398,1,177
tile_1024,tile,1024,128,128,3,1234,17,0,65,1123688,13074,935685,22702,5486908,2911383,1,178
tile_1024,tile,1024,128,128,3,1234,18,0,100,970021,14493,781896,22482,4549543,2882896,1,176
tile_1024,tile,1024,128,128,3,1234,19,0,66,1103183,13581,918382,24830,5386854,2993283,1,178
tile_1024,tile,1024,128,128,3,1234,20,0,65,1118516,13329,930188,24589,5461663,2958170,1,177
tile_1024,tile,1024,256,256,3,1234,1,0,81,2491054,14656,2162997,50298,12973282,5498883,1,327
tile_1024,tile,1024,256,256,3,1234,2,0,100,2277961,19476,1943182,48381,11597936,5569968,1,326
tile_1024,tile,1024,256,256,3,1234,3,0,81,2486647,16051,2159863,51771,12956548,5518179,1,323
tile_1024,tile,1024,256,256,3,1234,4,0,81,2492253,14936,2164440,51158,12983541,5412687,1,325
tile_1024,tile,1024,256,256,3,1234,5,0,81,2488760,15503,2160608,50555,12962736,5384846,1,329
tile_1024,tile,1024,256,256,3,1234,6,0,81,2518439,15946,2185739,51085,13112798,5501515,1,328
tile_1024,tile,1024,256,256,3,1234,7,0,80,2519301,14482,2187958,52259,13130316,5535691,1,326
tile_1024,tile,1024,256,256,3,1234,8,0,81,2500824,14812,2171840,50312,13027302,5540133,1,327
tile_1024,tile,1024,256,256,3,1234,9,0,87,2433169,17494,2097179,49173,12552373,5475187,2,327
tile_1024,tile,1024,256,256,3,1234,10,0,87,2431456,16516,2096673,49563,12548076,5706220,2,326
tile_1024,tile,1024,256,256,3,1234,11,0,81,2496452,15043,2168089,51423,13008664,5448431,1,325
tile_1024,tile,1024,256,256,3,1234,12,0,94,2347909,17963,2009485,48210,12009908,5505392,2,324
tile_1024,tile,1024,256,256,3,1234,13,0,80,2525412,14674,2193311,51080,13157163,5510678,1,326
tile_1024,tile,1024,256,256,3,1234,14,0,81,2502483,15874,2173086,50563,13037748,5379900,1,326
tile_1024,tile,1024,256,256,3,1234,15,0,78,2577390,16012,2238655,50221,13431626,5514953,1,325
tile_1024,tile,1024,256,256,3,1234,16,0,77,2612843,17969,2268896,54344,13611727,5921282,1,327
tile_1024,tile,1024,256,256,3,1234,17,0,81,2492431,15346,2164348,49994,12984326,5364535,1,327
tile_1024,tile,1024,256,256,3,1234,18,0,79,2558509,15549,2221927,51735,13330448,5660546,1,327
tile_1024,tile,1024,256,256,3,1234,19,0,81,2495474,15495,2167268,51859,12998640,5549838,1,327
tile_1024,tile,1024,256,256,3,1234,20,0,81,2484351,15583,2156612,50680,12940992,5543412,1,326
tile_1024,tile,1024,512,512,3,1234,1,0,97,7542908,34055,6635995,147813,40110038,15386910,2,901
tile_1024,tile,1024,512,512,3,1234,2,0,93,7723215,30547,6827077,152314,41309321,15483684,1,903
tile_1024,tile,1024,512,512,3,1234,3,0,100,7439653,31033,6538607,147659,39497001,15282681,1,904
tile_1024,tile,1024,512,512,3,1234,4,0,100,7437606,34033,6537193,147065,39490071,15166212,1,903
tile_1024,tile,1024,512,512,3,1234,5,0,93,7691517,29266,6800545,151781,41151988,14894884,1,903
tile_1024,tile,1024,512,512,3,1234,6,0,94,7636479,28997,6751773,151067,40858885,14900475,1,904
tile_1024,tile,1024,512,512,3,1234,7,0,92,7771916,31836,6870179,154417,41577152,15804121,1,902
tile_1024,tile,1024,512,512,3,1234,8,0,98,7498518,34736,6595455,150256,39849743,15690555,2,901
tile_1024,tile,1024,512,512,3,1234,9,0,100,7432204,33535,6533238,148451,39466115,15073578,1,901
tile_1024,tile,1024,512,512,3,1234,10,0,100,7431535,32025,6532767,149119,39458138,14909077,0,902
tile_1024,tile,1024,512,512,3,1234,11,0,93,7728179,32297,6831938,153025,41345417,15071948,1,905
tile_1024,tile,1024,512,512,3,1234,12,0,95,7573220,29414,6694971,149876,40517541,14944389,1,903
tile_1024,tile,1024,512,512,3,1234,13,0,97,7582343,34907,6676942,151614,40355883,15534126,2,903
tile_1024,tile,1024,512,512,3,1234,14,0,93,7725410,31944,6829400,155052,41319416,15428580,1,904
tile_1024,tile,1024,512,512,3,1234,15,0,92,7782864,30463,6880029,154078,41629356,15565344,1,904
tile_1024,tile,1024,512,512,3,1234,16,0,93,7731677,29144,6834890,153560,41361139,15248258,1,901
tile_1024,tile,1024,512,512,3,1234,17,0,92,7791466,30358,6888216,155007,41681505,15507835,1,903
tile_1024,tile,1024,512,512,3,1234,18,0,92,7761193,29745,6861842,154084,41521623,15308068,1,903
tile_1024,tile,1024,512,512,3,1234,19,0,92,7767894,31921,6866877,155143,41554909,15782748,1,906
tile_1024,tile,1024,512,512,3,1234,20,0,92,7749130,29646,6850132,154741,41449655,15539544,2,905
tile_1024,tile,1024,1024,1024,3,1234,1,0,99,28312102,81320,25130185,553108,152390908,58138141,3,3208
tile_1024,tile,1024,1024,1024,3,1234,2,0,97,28603484,68605,25421624,558636,154188372,59457381,2,3208
tile_1024,tile,1024,1024,1024,3,1234,3,0,97,28645468,79703,25451982,561492,154372794,57669982,3,3211
tile_1024,tile,1024,1024,1024,3,1234,4,0,96,28777006,77496,25585595,560517,155158762,57087278,1,3210
tile_1024,tile,1024,1024,1024,3,1234,5,0,99,28192880,83009,25022261,551877,151717467,58214779,2,3210
tile_1024,tile,1024,1024,1024,3,1234,6,0,100,28080910,81329,24919493,548624,151088325,57595421,1,3210
tile_1024,tile,1024,1024,1024,3,1234,7,0,97,28704488,79660,25511296,560958,154752916,58181825,1,3209
tile_1024,tile,1024,1024,1024,3,1234,8,0,97,28608060,75699,25426686,557465,154239634,57037322,1,3209
tile_1024,tile,1024,1024,1024,3,1234,9,0,100,28079708,78618,24918770,549168,151082916,57515693,1,3208
tile_1024,tile,1024,1024,1024,3,1234,10,0,100,28085937,77272,24922862,546716,151107724,56297571,0,3211
tile_1024,tile,1024,1024,1024,3,1234,11,0,97,28658992,71852,25472906,558869,154518124,57117752,1,3206
tile_1024,tile,1024,1024,1024,3,1234,12,0,97,28610059,80987,25429166,560672,154255366,58320251,1,3209
tile_1024,tile,1024,1024,1024,3,1234,13,0,97,28600224,77727,25420141,558631,154196817,58486127,2,3209
tile_1024,tile,1024,1024,1024,3,1234,14,0,97,28648065,81578,25460850,559679,154451297,57745885,1,3208
tile_1024,tile,1024,1024,1024,3,1234,15,0,96,28720057,75025,25526697,559539,154842879,57393194,1,3210
tile_1024,tile,1024,1024,1024,3,1234,16,0,97,28670978,73748,25483099,558830,154581234,56829539,1,3209
tile_1024,tile,1024,1024,1024,3,1234,17,0,97,28614607,82904,25430742,558592,154265418,58235458,1,3210
tile_1024,tile,1024,1024,1024,3,1234,18,0,97,28597995,80100,25417242,558286,154180649,56987205,1,3211
tile_1024,tile,1024,1024,1024,3,1234,19,0,97,28663601,76273,25475711,558420,154538215,58102208,2,3210
tile_1024,tile,1024,1024,1024,3,1234,20,0,100,28083117,75960,24921549,550002,151097085,60373846,2,3210
tile_1024,tile,1024,2048,2048,3,1234,1,0,98,111649554,224648,99366156,2167892,603159988,216369848,1,12430
tile_1024,tile,1024,2048,2048,3,1234,2,0,99,111477266,224031,99217264,2164189,602250703,217781389,1,12427
tile_1024,tile,1024,2048,2048,3,1234,3,0,99,111390567,232511,99125272,2164061,601704099,220080110,3,12430
tile_1024,tile,1024,2048,2048,3,1234,4,0,98,111553050,235035,99277988,2165872,602630803,216958628,1,12431
tile_1024,tile,1024,2048,2048,3,1234,5,0,99,111257057,228467,99014044,2162942,601026661,220159340,2,12427
tile_1024,tile,1024,2048,2048,3,1234,6,0,98,111555278,229096,99281143,2165460,602647121,216504820,1,12428
tile_1024,tile,1024,2048,2048,3,1234,7,0,99,111195293,226264,98957300,2159334,600682635,219937032,2,12432
tile_1024,tile,1024,2048,2048,3,1234,8,0,99,111492173,230268,99222979,2166574,602293198,220554648,2,12430
tile_1024,tile,1024,2048,2048,3,1234,9,0,100,110642447,233965,98430776,2152584,597407522,217061784,1,12429
tile_1024,tile,1024,2048,2048,3,1234,10,0,99,111168345,231729,98937990,2158532,600562693,214667828,1,12431
tile_1024,tile,1024,2048,2048,3,1234,11,0,99,111187206,238685,98953048,2161174,600651701,218652404,2,12426
tile_1024,tile,1024,2048,2048,3,1234,12,0,99,111274529,233287,99024246,2159412,601104300,218060528,3,12431
tile_1024,tile,1024,2048,2048,3,1234,13,0,99,111526383,230602,99255630,2168168,602487404,215890906,1,12431
tile_1024,tile,1024,2048,2048,3,1234,14,0,98,111538642,227766,99267116,2168761,602557502,220871908,1,12430
tile_1024,tile,1024,2048,2048,3,1234,15,0,99,111248145,227761,99004942,2162362,600970461,219160412,2,12429
tile_1024,tile,1024,2048,2048,3,1234,16,0,100,110643920,229784,98431338,2147449,597412909,214419044,1,12429
tile_1024,tile,1024,2048,2048,3,1234,17,0,99,111231023,238627,98993047,2161016,600895055,217303950,3,12428
tile_1024,tile,1024,2048,2048,3,1234,18,0,99,111172565,231964,98945799,2157500,600603590,216083122,1,12429
tile_1024,tile,1024,2048,2048,3,1234,19,0,98,111566711,227726,99295021,2167153,602726686,217683201,2,12429
tile_1024,tile,1024,2048,2048,3,1234,20,0,99,111187698,223320,98957268,2160344,600675820,219236384,2,12429
tile_1024,tile,1024,4096,4096,3,1234,1,0,99,442087124,930251,393544634,8552836,2389403846,891543413,4,49301
tile_1024,tile,1024,4096,4096,3,1234,2,0,99,441825175,950993,393324231,8551545,2388019608,890744784,3,49300
tile_1024,tile,1024,4096,4096,3,1234,3,0,99,442059200,921540,393535830,8559102,2389300657,882316974,1,49302
tile_1024,tile,1024,4096,4096,3,1234,4,0,99,441644664,888771,393165798,8546280,2387058570,888513905,3,49301
tile_1024,tile,1024,4096,4096,3,1234,5,0,99,441806900,937953,393306441,8552476,2387902977,883384331,3,49301
tile_1024,tile,1024,4096,4096,3,1234,6,0,100,441161834,1052008,392696138,8539104,2384130275,888885335,1,49303
tile_1024,tile,1024,4096,4096,3,1234,7,0,99,441988643,902783,393470331,8554859,2388915046,897543697,5,49301
tile_1024,tile,1024,4096,4096,3,1234,8,0,99,441699318,913052,393211470,8557891,2387343594,888489267,1,49303
tile_1024,tile,1024,4096,4096,3,1234,9,0,99,441685333,920178,393195025,8547673,2387258457,889797776,3,49300
tile_1024,tile,1024,4096,4096,3,1234,10,0,99,441694609,913089,393207139,8551298,2387305360,883400715,1,49302
tile_1024,tile,1024,4096,4096,3,1234,11,0,99,441719894,950011,393228544,8553624,2387438626,894392659,2,49302
tile_1024,tile,1024,4096,4096,3,1234,12,0,99,441705440,949768,393216607,8547461,2387369019,890405454,4,49303
tile_1024,tile,1024,4096,4096,3,1234,13,0,99,441712309,943731,393223347,8546254,2387406464,888049937,1,49301
tile_1024,tile,1024,4096,4096,3,1234,14,0,99,441236630,945911,392764003,8542876,2384559037,887161670,3,49301
tile_1024,tile,1024,4096,4096,3,1234,15,0,99,442034881,939762,393506202,8565970,2389107464,879909778,5,49303
tile_1024,tile,1024,4096,4096,3,1234,16,0,99,442066798,916059,393537297,8565802,2389316396,890037612,3,49302
tile_1024,tile,1024,4096,4096,3,1234,17,0,99,441662556,921542,393181020,8549913,2387148869,883887690,1,49300
tile_1024,tile,1024,4096,4096,3,1234,18,0,99,441630783,893001,393153726,8549671,2386990347,885217098,1,49302
tile_1024,tile,1024,4096,4096,3,1234,19,0,99,441812660,928116,393313102,8552483,2387967833,884545266,3,49302
tile_1024,tile,1024,4096,4096,3,1234,20,0,99,442179850,945378,393603565,8564069,2389856023,891026570,4,49303
tile_1024,tile,1024,8192,8192,3,1234,1,0,100,1763949449,3791149,1570485861,34102204,9535826128,3588081794,12,196772
tile_1024,tile,1024,8192,8192,3,1234,2,0,99,1765037879,3946122,1571519632,34110656,9542156789,3582792544,5,196776
tile_1024,tile,1024,8192,8192,3,1234,3,0,100,1763919968,3718257,1570489203,34096553,9535852520,3575997555,8,196773
tile_1024,tile,1024,8192,8192,3,1234,4,0,99,1764412808,3750304,1570968614,34089628,9538855617,3598742251,5,196771
tile_1024,tile,1024,8192,8192,3,1234,5,0,99,1764567460,3935013,1571101795,34103523,9539626894,3586591854,11,196773
tile_1024,tile,1024,8192,8192,3,1234,6,0,99,1765050523,3838156,1571531407,34104024,9542247641,3588169973,5,196773
tile_1024,tile,1024,8192,8192,3,1234,7,0,99,1764932183,3708991,1571424536,34102199,9541592595,3595399025,8,196771
tile_1024,tile,1024,8192,8192,3,1234,8,0,99,1764832152,3692210,1571338614,34127033,9541095596,3594011054,5,196774
tile_1024,tile,1024,8192,8192,3,1234,9,0,99,1764835324,3952479,1571342963,34125815,9541115625,3580486904,12,196773
tile_1024,tile,1024,8192,8192,3,1234,10,0,99,1764772974,3817354,1571288615,34115708,9540755170,3561743625,5,196773
tile_1024,tile,1024,8192,8192,3,1234,11,0,99,1765577902,3800724,1572000348,34135037,9545098216,3612401155,8,196776
tile_1024,tile,1024,8192,8192,3,1234,12,0,99,1764769433,3818506,1571286961,34112485,9540782943,3595735007,5,196774
tile_1024,tile,1024,8192,8192,3,1234,13,0,99,1764877116,3891978,1571380873,34110323,9541327484,3576933938,8,196775
tile_1024,tile,1024,8192,8192,3,1234,14,0,99,1765219397,3749312,1571681766,34118136,9543199190,3612013705,5,196774
tile_1024,tile,1024,8192,8192,3,1234,15,0,99,1764794262,3845980,1571304521,34120674,9540883374,3611973907,12,196775
tile_1024,tile,1024,8192,8192,3,1234,16,0,99,1764764389,3761807,1571281236,34106493,9540750198,3579885983,6,196773
tile_1024,tile,1024,8192,8192,3,1234,17,0,99,1764978149,3679793,1571472203,34132698,9541905007,3581325098,9,196773
tile_1024,tile,1024,8192,8192,3,1234,18,0,100,1763904171,4268725,1570473784,34091715,9535785279,3567748716,5,196774
tile_1024,tile,1024,8192,8192,3,1234,19,0,99,1764378607,3941759,1570935345,34101495,9538673378,3617302105,6,196773
tile_1024,tile,1024,8192,8192,3,1234,20,0,99,1764504149,3742094,1571046365,34092101,9539299847,3582118282,8,196773
tile_1024,tile,1024,16384,16384,3,1234,1,0,99,7056562590,17217641,6283956663,136288948,38156967815,14368072416,23,786632
tile_1024,tile,1024,16384,16384,3,1234,2,0,99,7056477985,16880477,6283802893,136234273,38155987620,14386620914,24,786628
tile_1024,tile,1024,16384,16384,3,1234,3,0,99,7056550186,17243868,6283873763,136243880,38156423535,14432502991,27,786628
tile_1024,tile,1024,16384,16384,3,1234,4,0,99,7056543388,17117134,6283872814,136249346,38156457644,14414277261,26,786631
tile_1024,tile,1024,16384,16384,3,1234,5,0,99,7057215153,17003775,6283792023,136372623,38155167946,14258951702,27,786631
tile_1024,tile,1024,16384,16384,3,1234,6,0,99,7056775037,17113212,6284093660,136311824,38157748156,14326021980,24,786628
tile_1024,tile,1024,16384,16384,3,1234,7,0,99,7056660006,18265499,6283992498,136289488,38157242009,14380111264,21,786628
tile_1024,tile,1024,16384,16384,3,1234,8,0,99,7056362064,16949761,6283731207,136301329,38155644306,14359198380,23,786630
tile_1024,tile,1024,16384,16384,3,1234,9,0,99,7056640743,17360715,6283976419,136270860,38157068331,14346892768,24,786628
tile_1024,tile,1024,16384,16384,3,1234,10,0,99,7056913108,17009940,6284213099,136295418,38158503987,14347646243,21,786629
tile_1024,tile,1024,16384,16384,3,1234,11,0,99,7056565795,17427923,6283900220,136286657,38156531088,14363704947,28,786629
tile_1024,tile,1024,16384,16384,3,1234,12,0,99,7056833347,17153707,6284136114,136293220,38158073238,14442875098,29,786626
tile_1024,tile,1024,16384,16384,3,1234,13,0,99,7056757304,17244379,6284077942,136259909,38157731752,14380770282,29,786631
tile_1024,tile,1024,16384,16384,3,1234,14,0,99,7056520141,17922828,6283870166,136326345,38156473319,14361475263,22,786628
tile_1024,tile,1024,16384,16384,3,1234,15,0,99,7056775963,17009935,6284092072,136273311,38157800325,14390220076,26,786631
tile_1024,tile,1024,16384,16384,3,1234,16,0,99,7056522199,17254064,6283868776,136266996,38156398493,14374724760,23,786630
tile_1024,tile,1024,16384,16384,3,1234,17,0,99,7056783937,17680420,6284101318,136317949,38157832071,14357689839,27,786629
tile_1024,tile,1024,16384,16384,3,1234,18,0,99,7056708476,16992103,6284028096,136255458,38157356372,14427343504,22,786628
tile_1024,tile,1024,16384,16384,3,1234,19,0,99,7056767099,17061568,6284085875,136309508,38157686484,14311292811,25,786628
